docTokenBegin,text,ner,nerConfidences
4881,his,PERSON,
4896,he,PERSON,
4912,Arthur,PERSON,{'PERSON': 0.88893253755801}
4905,his,PERSON,
4916,George Burnwell,PERSON,{'PERSON': 0.99952286551202}
4943,Arthur,PERSON,{'PERSON': 0.95887555300515}
4946,Mary,PERSON,{'PERSON': 0.98716760878063}
4973,She,PERSON,
4982,she,PERSON,
4989,She,PERSON,
5014,her,PERSON,
5021,She,PERSON,
5053,him,PERSON,
5062,his,PERSON,
5103,he,PERSON,
5125,him,PERSON,
5140,he,PERSON,
5147,his,PERSON,
5154,he,PERSON,
5171,he,PERSON,
5177,His,PERSON,
5221,Arthur,PERSON,{'PERSON': 0.99575139540601}
5224,his,PERSON,
5243,his,PERSON,
5325,Holmes,PERSON,{'PERSON': 0.98156525895431}
5389,his,PERSON,
5464,he,PERSON,
5506,his,PERSON,
5513,he,PERSON,
5531,Holmes,PERSON,{'PERSON': 0.96863568805929}
5541,Mr. Holder,PERSON,
5549,Streatham,LOCATION,{'LOCATION': 0.9990483154762}
5634,Holmes,PERSON,{'PERSON': 0.95194236568436}
5623,his,PERSON,
5651,he,PERSON,
5659,He,PERSON,
5676,his,PERSON,
5679,his,PERSON,
5682,his,PERSON,
5686,his,PERSON,
5714,him,PERSON,
5717,he,PERSON,
5727,his,PERSON,
5742,Fairbank,LOCATION,{'LOCATION': 0.73368483628041}
5752,Fairbank,PERSON,{'PERSON': 0.85687650339673}
5867,Holmes,PERSON,{'PERSON': 0.98462463298431}
5909,Mr. Holder,PERSON,
5907,he,PERSON,
5925,he,PERSON,
5946,She,PERSON,
5971,her,PERSON,
5992,Her,PERSON,
6001,her,PERSON,
6031,morning,TIME,{'TIME': 0.79584291217438}
6009,she,PERSON,
6015,she,PERSON,
6040,her,PERSON,
6042,she,PERSON,
6063,she,PERSON,
6067,her,PERSON,
6071,her,PERSON,
6074,his,PERSON,
6088,Arthur,PERSON,{'PERSON': 0.94591605658661}
6100,she,PERSON,
6128,he,PERSON,
6143,he,PERSON,
6164,he,PERSON,
6170,he,PERSON,
6181,he,PERSON,
6189,him,PERSON,
6198,him,PERSON,
6204,him,PERSON,
6209,his,PERSON,
6217,he,PERSON,
6239,he,PERSON,
6261,Arthur,PERSON,{'PERSON': 0.74423629169236}
6282,Mary,PERSON,{'PERSON': 0.99138191373148}
6312,London,LOCATION,{'LOCATION': 0.99829755009592}
6326,she,PERSON,
6337,his,PERSON,
6340,He,PERSON,
6345,him,PERSON,
6348,He,PERSON,
6364,She,PERSON,
6366,her,PERSON,
6373,he,PERSON,
6387,he,PERSON,
6412,Arthur,PERSON,{'PERSON': 0.99245212076983}
6442,Holmes,PERSON,{'PERSON': 0.92393692373755}
6454,his,PERSON,
6466,Miss Mary Holder,PERSON,
6503,last night,TIME,{'TIME': 0.75514241275559}
6584,last night,TIME,{'TIME': 0.89391864291033}
6587,she,PERSON,
6593,him,PERSON,
6600,she,PERSON,
6632,she,PERSON,
6639,her,PERSON,
6680,Arthur,PERSON,{'PERSON': 0.99759945711417}
6685,his,PERSON,
6694,Mr. Holder,PERSON,
6713,her,PERSON,
6742,her,PERSON,
6762,him,PERSON,
6770,he,PERSON,
6785,Francis Prosper,PERSON,{'PERSON': 0.98989703822351}
6782,His,PERSON,
6795,Holmes,PERSON,{'PERSON': 0.97746158861657}
6790,He,PERSON,
6826,he,PERSON,
6832,he,PERSON,
6867,she,PERSON,
6887,Holmes,PERSON,{'PERSON': 0.9594670259191}
6877,She,PERSON,
6907,he,PERSON,
6941,He,PERSON,
6968,he,PERSON,
6980,his,PERSON,
6994,he,PERSON,
7025,Holmes,PERSON,{'PERSON': 0.95545719487056}
7048,he,PERSON,
7088,Sherlock Holmes,PERSON,{'PERSON': 0.9967776641014}
7107,he,PERSON,
7140,He,PERSON,
7150,he,PERSON,
7208,Mr. Holder,PERSON,
7213,Holmes,PERSON,{'PERSON': 0.9415270087734}
7258,he,PERSON,
7266,Holmes,PERSON,{'PERSON': 0.98229394137372}
7269,his,PERSON,
7288,he,PERSON,
7335,Mr. Holder,PERSON,
7434,him,PERSON,
7438,He,PERSON,
7444,his,PERSON,
7489,Mr. Holder,PERSON,
7501,He,PERSON,
7506,his,PERSON,
7511,he,PERSON,
7519,his,PERSON,
7529,he,PERSON,
7538,his,PERSON,
7544,his,PERSON,
7566,Mr. Holder,PERSON,
7571,he,PERSON,
7591,Mr. Holmes,PERSON,
7609,his,PERSON,
7621,he,PERSON,
7664,last night,TIME,{'TIME': 0.86612917376484}
7677,Baker Street,LOCATION,
7806,his,PERSON,
7828,him,PERSON,
7834,he,PERSON,
7868,He,PERSON,
7871,his,PERSON,
7888,his,PERSON,
7893,his,PERSON,
7899,his,PERSON,
7904,his,PERSON,
7908,he,PERSON,
7927,he,PERSON,
7948,Watson,PERSON,{'PERSON': 0.97231442940445}
8006,He,PERSON,
8033,his,PERSON,
8035,he,PERSON,
8039,his,PERSON,
8049,he,PERSON,
8065,his,PERSON,
8068,He,PERSON,
8095,he,PERSON,
8119,West End,MISC,{'MISC': 0.71673088922093}
8170,Streatham,LOCATION,{'LOCATION': 0.99698922581953}
8235,his,PERSON,
8238,he,PERSON,
8245,his,PERSON,
8251,His,PERSON,
8264,his,PERSON,
8268,He,PERSON,
8290,he,PERSON,
8296,his,PERSON,
8303,midnight,TIME,{'TIME': 0.50777943943167}
8311,his,PERSON,
8327,him,PERSON,
8338,he,PERSON,
8347,his,PERSON,
8361,he,PERSON,
8376,he,PERSON,
8409,Watson,PERSON,{'PERSON': 0.97862063356442}
8413,he,PERSON,
8453,he,PERSON,
8483,him,PERSON,
8486,his,PERSON,
8506,his,PERSON,
8517,He,PERSON,
8530,his,PERSON,
8538,he,PERSON,
8549,him,PERSON,
8568,he,PERSON,
8614,Mary,PERSON,{'PERSON': 0.991055236331}
8631,this morning,TIME,{'TIME': 0.53747853814291}
8629,Her,PERSON,
8639,her,PERSON,
8660,last night,TIME,{'TIME': 0.97712925163898}
8659,her,PERSON,
8672,she,PERSON,
8683,him,PERSON,
8711,Uncle,PERSON,{'PERSON': 0.8968110203538}
8701,she,PERSON,
8822,Mary,PERSON,{'PERSON': 0.82845033594783}
8834,Mr. Holmes,PERSON,
8828,she,PERSON,
8867,Mr. Holder,PERSON,
8893,Mr. Holmes,PERSON,
8913,1000,DATE,{'DATE': 0.52223627455543}
8971,4000,DATE,{'DATE': 0.51288036387504}
8986,Holmes,PERSON,{'PERSON': 0.99771479721685}
8990,his,PERSON,
9032,he,PERSON,
9053,his,PERSON,
9059,he,PERSON,
9061,his,PERSON,
9065,his,PERSON,
9077,Mr. Holder,PERSON,
9082,Sherlock Holmes,PERSON,{'PERSON': 0.99846040461823}
9091,He,PERSON,
