docTokenBegin,text,ner,nerConfidences
4198,Sigerson,PERSON,{'PERSON': 0.96666191217045}
4223,Persia,LOCATION,{'LOCATION': 0.99590415161238}
4228,Mecca,LOCATION,{'LOCATION': 0.9532632086067}
4239,Khalifa,PERSON,{'PERSON': 0.6402227357361}
4241,Khartoum,LOCATION,{'LOCATION': 0.9980427399075}
4252,Foreign Office,ORGANIZATION,{'ORGANIZATION': 0.94060722377595}
4257,France,LOCATION,{'LOCATION': 0.990370265898}
4279,Montpelier,LOCATION,{'LOCATION': 0.97414933639185}
4283,South of France,LOCATION,{'LOCATION': 0.4815720136893}
4306,London,LOCATION,{'LOCATION': 0.99932014348603}
4357,London,LOCATION,{'LOCATION': 0.99738208402586}
4365,Baker Street,LOCATION,{'LOCATION': 0.99925897371984}
4369,Mrs. Hudson,PERSON,
4378,Mycroft,PERSON,{'PERSON': 0.98411560977583}
4399,Watson,PERSON,{'PERSON': 0.97262472134886}
4434,Watson,PERSON,{'PERSON': 0.99147445906529}
4440,he,PERSON,
4458,April,DATE,{'DATE': 0.98704146874429}
4459,evening,TIME,{'TIME': 0.57465355587721}
4505,he,PERSON,
4515,his,PERSON,
4520,his,PERSON,
4525,his,PERSON,
4539,Watson,PERSON,{'PERSON': 0.96636893209751}
4543,he,PERSON,
4588,him,PERSON,
4605,he,PERSON,
4658,him,PERSON,
4677,Holmes,PERSON,{'PERSON': 0.99286640988716}
4695,his,PERSON,
4701,his,PERSON,
4709,his,PERSON,
4732,London,LOCATION,{'LOCATION': 0.94955086164533}
4763,his,PERSON,
4784,Baker Street,LOCATION,{'LOCATION': 0.72599967572112}
4788,Holmes,PERSON,{'PERSON': 0.99319017318667}
4796,Cavendish Square,LOCATION,{'LOCATION': 0.99029692587456}
4803,he,PERSON,
4806,he,PERSON,
4823,he,PERSON,
4831,he,PERSON,
4844,Holmes,PERSON,{'PERSON': 0.94717069492537}
4851,London,LOCATION,{'LOCATION': 0.99478010387836}
4859,he,PERSON,
4906,Manchester Street,LOCATION,{'LOCATION': 0.90792671479055}
4912,Blandford Street,LOCATION,{'LOCATION': 0.90221065092527}
4916,he,PERSON,
4951,he,PERSON,
5003,Holmes,PERSON,{'PERSON': 0.96132130084069}
5034,Holmes,PERSON,{'PERSON': 0.983524244559}
5103,his,PERSON,
5109,his,PERSON,
5125,he,PERSON,
5132,Baker Street,LOCATION,{'LOCATION': 0.63140124853179}
5151,Camden House,LOCATION,{'LOCATION': 0.65878092832669}
5192,Watson,PERSON,{'PERSON': 0.92173020779849}
5375,Holmes,PERSON,{'PERSON': 0.75921469635712}
5399,He,PERSON,
5411,he,PERSON,
5445,he,PERSON,
5451,his,PERSON,
5462,his,PERSON,
5501,Monsieur Oscar Meunier,PERSON,{'PERSON': 0.9716210069478}
5506,Grenoble,LOCATION,{'LOCATION': 0.97442504342771}
5533,Baker Street,LOCATION,{'LOCATION': 0.99302291658333}
