docTokenBegin,text,ner,nerConfidences
3150,Mrs. Maberley,PERSON,
3210,Mr. Sutro,PERSON,
3227,Susan,PERSON,{'PERSON': 0.99214219636359}
3325,his,PERSON,
3347,him,PERSON,
3401,Holmes,PERSON,{'PERSON': 0.94068137835264}
3435,Lucerne,LOCATION,{'LOCATION': 0.82814196241384}
3441,Italy,LOCATION,{'LOCATION': 0.99869592613805}
3448,Douglas,PERSON,{'PERSON': 0.95133365339746}
3511,Mr. Holmes,PERSON,
3515,Douglas,PERSON,{'PERSON': 0.94755082239352}
3518,his,PERSON,
3527,he,PERSON,
3533,Holmes,PERSON,{'PERSON': 0.98726030668571}
3544,Mrs. Maberley,PERSON,
3548,he,PERSON,
3593,Three Gables,LOCATION,{'LOCATION': 0.59937902645742}
3630,him,PERSON,
3640,he,PERSON,
3647,Holmes,PERSON,{'PERSON': 0.9880423588024}
3649,his,PERSON,
3652,his,PERSON,
3656,Lookin,PERSON,{'PERSON': 0.505675552069}
3662,Masser Holmes,PERSON,{'PERSON': 0.99932235740764}
3675,Steve,PERSON,{'PERSON': 0.98805913892344}
3683,Masser Holmes,PERSON,{'PERSON': 0.99787965785184}
3700,Steve,PERSON,{'PERSON': 0.99150048428775}
3713,this morning,TIME,{'TIME': 0.79951797026485}
3720,Masser Holmes,PERSON,{'PERSON': 0.99960414190375}
3744,Masser Perkins,PERSON,{'PERSON': 0.95624504747572}
3753,Masser Holmes,PERSON,{'PERSON': 0.99966725899238}
3783,Masser Holmes,PERSON,{'PERSON': 0.9982062823437}
3800,Barney,PERSON,{'PERSON': 0.94237807903664}
3818,Steve,PERSON,{'PERSON': 0.99437159399233}
3848,Masser Holmes,PERSON,{'PERSON': 0.99656036525986}
3868,Watson,PERSON,{'PERSON': 0.94787469107068}
3871,Holmes,PERSON,{'PERSON': 0.99313475157107}
3860,him,PERSON,
3864,his,PERSON,
3881,he,PERSON,
3886,his,PERSON,
3889,he,PERSON,
3892,he,PERSON,
3904,Spencer John,PERSON,{'PERSON': 0.67237699723143}
3910,Steve,PERSON,{'PERSON': 0.99847539187213}
3918,Watson,PERSON,{'PERSON': 0.91978539591205}
3925,Langdale Pike,PERSON,{'PERSON': 0.63378159566309}
3934,him,PERSON,
3955,Holmes,PERSON,{'PERSON': 0.55543279256848}
3971,Langdale Pike,PERSON,{'PERSON': 0.94780250736624}
3966,he,PERSON,
3974,his,PERSON,
4002,James,PERSON,{'PERSON': 0.45931660190174}
3992,his,PERSON,
4025,He,PERSON,
4041,he,PERSON,
4066,London,LOCATION,{'LOCATION': 0.98189341423646}
4091,Holmes,PERSON,{'PERSON': 0.97998014020342}
4094,Langdale,PERSON,{'PERSON': 0.63201901114167}
4112,his,PERSON,
4122,his,PERSON,
4162,night,TIME,{'TIME': 0.63955080396738}
4170,Holmes,PERSON,{'PERSON': 0.97512433235683}
4203,Watson,PERSON,{'PERSON': 0.78776562900417}
4217,Sutro,LOCATION,{'LOCATION': 0.49662340156148}
4223,her,PERSON,
4241,night,TIME,{'TIME': 0.53723166183112}
4265,Harrow Weald,PERSON,{'PERSON': 0.65373917657784}
4338,Holmes,PERSON,{'PERSON': 0.98849389358108}
4347,Mr. Holmes,PERSON,
4400,Holmes,PERSON,{'PERSON': 0.9898023526885}
4435,Barney Stockdale,PERSON,{'PERSON': 0.82374083745424}
4474,Mrs. Maberley,PERSON,
4521,Mr. Holmes,PERSON,
4526,she,PERSON,
4546,Mr. Sutro,PERSON,
4562,this morning,TIME,{'TIME': 0.88043866864956}
4571,Mr. Holmes,PERSON,
4585,his,PERSON,
4604,Holmes,PERSON,{'PERSON': 0.98589955574575}
4662,Susan,PERSON,{'PERSON': 0.99396673994666}
4728,his,PERSON,
4748,he,PERSON,
4757,him,PERSON,
4776,him,PERSON,
4779,he,PERSON,
4799,Mary,PERSON,{'PERSON': 0.82659631261173}
4939,Holmes,PERSON,{'PERSON': 0.98156519480846}
4969,his,PERSON,
4983,he,PERSON,
4996,Mr. Holmes,PERSON,
5025,Holmes,PERSON,{'PERSON': 0.99459270104041}
5078,Holmes,PERSON,{'PERSON': 0.98126827459231}
5208,Mrs. Maberley,PERSON,
5241,Mr. Holmes,PERSON,
5259,Watson,PERSON,{'PERSON': 0.92833629591867}
5269,he,PERSON,
5309,his,PERSON,
5312,he,PERSON,
5322,he,PERSON,
5328,his,PERSON,
5335,his,PERSON,
5340,She,PERSON,
5348,she,PERSON,
5355,she,PERSON,
5359,he,PERSON,
5363,her,PERSON,
5415,Holmes,PERSON,{'PERSON': 0.99784887365943}
5420,he,PERSON,
5436,he,PERSON,
5452,his,PERSON,
5456,he,PERSON,
5481,he,PERSON,
5485,his,PERSON,
5495,Mr. Holmes,PERSON,
5526,Mrs. Maberley,PERSON,
5546,Mr. Holmes,PERSON,
5560,Madeira,LOCATION,{'LOCATION': 0.98865490182856}
5563,Riviera,LOCATION,{'LOCATION': 0.8897139396374}
5604,evening,TIME,{'TIME': 0.52358476374132}
5653,Watson,PERSON,{'PERSON': 0.83825869976121}
5668,Holmes,PERSON,{'PERSON': 0.99272829124138}
5678,London,LOCATION,{'LOCATION': 0.98977881800335}
5724,Isadora Klein,PERSON,{'PERSON': 0.99781567691258}
5740,Grosvenor Square,LOCATION,{'LOCATION': 0.99953039065984}
5743,Holmes,PERSON,{'PERSON': 0.98221546232442}
5751,he,PERSON,
5761,Watson,PERSON,{'PERSON': 0.98344818941251}
5809,Isadora Klein,PERSON,{'PERSON': 0.9994344493687}
5816,She,PERSON,
5833,her,PERSON,
5838,Spanish,MISC,{'MISC': 0.99999594703397}
5855,Pernambuco,LOCATION,{'LOCATION': 0.99885180322581}
5835,She,PERSON,
5849,her,PERSON,
5863,German,MISC,{'MISC': 0.99999929933212}
5867,Klein,PERSON,{'PERSON': 0.89146479439709}
5859,She,PERSON,
5893,she,PERSON,
5895,her,PERSON,
5905,Douglas Maberley,PERSON,{'PERSON': 0.99684701412818}
5915,London,LOCATION,{'LOCATION': 0.99971034419201}
5899,She,PERSON,
5932,him,PERSON,
5934,He,PERSON,
5953,she,PERSON,
5966,her,PERSON,
5986,her,PERSON,
5990,she,PERSON,
5998,him,PERSON,
6005,his,PERSON,
6030,Duke of Lomond,PERSON,{'PERSON': 0.82155072517984}
6023,she,PERSON,
6038,her,PERSON,
6041,His,PERSON,
6083,West End,MISC,{'MISC': 0.62381211035628}
6118,Holmes,PERSON,{'PERSON': 0.99519054438543}
6113,she,PERSON,
6146,Holmes,PERSON,{'PERSON': 0.99341249049448}
6169,He,PERSON,
6179,his,PERSON,
6198,Holmes,PERSON,{'PERSON': 0.99892172991134}
6242,Arabian Nights,MISC,{'MISC': 0.99992427952968}
6318,Spanish,MISC,{'MISC': 0.99999877053723}
6291,She,PERSON,
6339,she,PERSON,
6419,him,PERSON,
6436,Maberley,PERSON,{'PERSON': 0.88637209311327}
6460,Holmes,PERSON,{'PERSON': 0.99331419433078}
6492,Scotland Yard,LOCATION,
6505,she,PERSON,
6512,his,PERSON,
6515,She,PERSON,
6551,Mr. Holmes,PERSON,
6704,Barney Stockdale,PERSON,{'PERSON': 0.99399944440405}
6707,Susan,PERSON,{'PERSON': 0.99863934414158}
6709,his,PERSON,
6734,She,PERSON,
6869,She,PERSON,
6888,she,PERSON,
6903,she,PERSON,
6927,Holmes,PERSON,{'PERSON': 0.94814002436482}
6911,she,PERSON,
6914,she,PERSON,
6935,he,PERSON,
6945,he,PERSON,
6958,he,PERSON,
6983,She,PERSON,
6999,she,PERSON,
7034,Mr. Holmes,PERSON,
7052,her,PERSON,
7073,she,PERSON,
7101,Douglas,PERSON,{'PERSON': 0.94034129542918}
7095,He,PERSON,
7108,he,PERSON,
7122,Mr. Holmes,PERSON,
7116,He,PERSON,
7134,him,PERSON,
7137,he,PERSON,
7145,he,PERSON,
7157,him,PERSON,
7170,him,PERSON,
7181,him,PERSON,
7203,Barney,PERSON,{'PERSON': 0.67329023858959}
7208,him,PERSON,
7227,he,PERSON,
7244,He,PERSON,
7250,he,PERSON,
7252,his,PERSON,
7265,he,PERSON,
7285,London,LOCATION,{'LOCATION': 0.99770059623756}
7300,Mr. Holmes,PERSON,
7307,he,PERSON,
7310,his,PERSON,
7322,Italy,LOCATION,{'LOCATION': 0.99639773940313}
7335,Italian,MISC,{'MISC': 0.99999987852937}
7326,his,PERSON,
7338,He,PERSON,
7348,his,PERSON,
7364,he,PERSON,
7373,his,PERSON,
7388,him,PERSON,
7395,his,PERSON,
7402,his,PERSON,
7418,Italy,LOCATION,{'LOCATION': 0.9989657004406}
7413,he,PERSON,
7422,Douglas,PERSON,{'PERSON': 0.6272774634271}
7451,his,PERSON,
7460,his,PERSON,
7510,she,PERSON,
7529,Mr. Holmes,PERSON,
7539,Douglas,PERSON,{'PERSON': 0.65239821362412}
7566,Sherlock Holmes,PERSON,{'PERSON': 0.99962477489975}
7569,his,PERSON,
7579,he,PERSON,
7662,Mrs. Maberley,PERSON,
7667,her,PERSON,
7679,he,PERSON,
