docTokenBegin,text,ner,nerConfidences
4506,Holmes,PERSON,{'PERSON': 0.99559169550706}
4508,his,PERSON,
4517,Watson,PERSON,{'PERSON': 0.96329167691267}
4521,he,PERSON,
4635,Watson,PERSON,{'PERSON': 0.83940721861874}
4649,London,LOCATION,{'LOCATION': 0.99880057919576}
4839,Winchester,LOCATION,{'LOCATION': 0.6811340215942}
4849,her,PERSON,
4869,she,PERSON,
4884,Winchester,PERSON,{'PERSON': 0.48124566033444}
4880,she,PERSON,
4888,she,PERSON,
4898,She,PERSON,
4900,her,PERSON,
4983,Miss Hunter,PERSON,
5021,She,PERSON,
5049,she,PERSON,
5111,Mr. Rucastle,PERSON,
5127,this morning,TIME,{'TIME': 0.95458129698809}
5121,his,PERSON,
5131,he,PERSON,
5150,Holmes,PERSON,{'PERSON': 0.98752844097053}
5152,his,PERSON,
5193,Mrs. Rucastle,PERSON,
5256,Mr. Rucastle,PERSON,
5265,his,PERSON,
5278,he,PERSON,
5338,Southampton,LOCATION,{'LOCATION': 0.53386687988286}
5371,Southerton,PERSON,{'PERSON': 0.68024886210743}
5415,him,PERSON,
5419,his,PERSON,
5430,Mr. Holmes,PERSON,
5447,Baker Street,LOCATION,{'LOCATION': 0.99737263983001}
5450,Mrs. Rucastle,PERSON,
5458,her,PERSON,
5472,her,PERSON,
5485,he,PERSON,
5532,Philadelphia,LOCATION,{'LOCATION': 0.99896456102426}
5511,he,PERSON,
5518,his,PERSON,
5534,Mr. Rucastle,PERSON,
5544,she,PERSON,
5550,she,PERSON,
5556,her,PERSON,
5575,her,PERSON,
5582,her,PERSON,
5589,Mrs. Rucastle,PERSON,
5605,She,PERSON,
5614,She,PERSON,
5625,she,PERSON,
5631,her,PERSON,
5635,her,PERSON,
5639,Her,PERSON,
5661,He,PERSON,
5665,her,PERSON,
5668,his,PERSON,
5688,she,PERSON,
5697,She,PERSON,
5711,her,PERSON,
5720,her,PERSON,
5734,her,PERSON,
5739,her,PERSON,
5759,He,PERSON,
5763,his,PERSON,
5775,His,PERSON,
5807,his,PERSON,
5814,he,PERSON,
5842,Mr. Holmes,PERSON,
5849,he,PERSON,
5927,his,PERSON,
5930,Toller,PERSON,{'PERSON': 0.98267398799598}
5935,his,PERSON,
5973,Mr. Rucastle,PERSON,
5965,he,PERSON,
6000,Mrs. Rucastle,PERSON,
5983,His,PERSON,
6064,Mrs. Rucastle,PERSON,
6075,her,PERSON,
6101,Miss Hunter,PERSON,{'PERSON': 0.56613036848571}
6086,he,PERSON,
6239,Mrs. Rucastle,PERSON,
6323,Mr. Rucastle,PERSON,
6361,he,PERSON,
6373,Mrs. Rucastle,PERSON,
6395,her,PERSON,
6398,her,PERSON,
6408,her,PERSON,
6417,Mr. Rucastle,PERSON,
6444,Edward,PERSON,{'PERSON': 0.86458526970047}
6498,he,PERSON,
6503,he,PERSON,
6531,he,PERSON,
6538,him,PERSON,
6566,he,PERSON,
6583,Mr. Holmes,PERSON,
6754,Southampton Road,LOCATION,{'LOCATION': 0.98444122533605}
6816,Mrs. Rucastle,PERSON,
6820,her,PERSON,
6831,She,PERSON,
6840,she,PERSON,
6859,She,PERSON,
6866,Jephro,PERSON,{'PERSON': 0.49334587066616}
6886,Miss Hunter,PERSON,
6870,she,PERSON,
6897,Miss Hunter,PERSON,
6901,he,PERSON,
6932,him,PERSON,
6960,him,PERSON,
6970,him,PERSON,
6989,Mrs. Rucastle,PERSON,
