docTokenBegin,text,ner,nerConfidences
2332,Bruce-Partington,PERSON,{'PERSON': 0.28017554404734}
2436,Navy,ORGANIZATION,{'ORGANIZATION': 0.99760483791065}
2450,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.75450814894801}
2443,he,PERSON,
2474,London,LOCATION,{'LOCATION': 0.99421965813441}
2499,Sherlock,PERSON,{'PERSON': 0.94362128784899}
2517,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.72049876379612}
2526,Cadogan West,LOCATION,{'LOCATION': 0.73640445193967}
2545,Sherlock,PERSON,{'PERSON': 0.93223255988947}
2573,Cadogan West,PERSON,{'PERSON': 0.53131191274042}
2587,he,PERSON,
2592,his,PERSON,
2636,Mycroft,PERSON,{'PERSON': 0.98178622328071}
2649,Sherlock,PERSON,{'PERSON': 0.96155385258509}
2744,his,PERSON,
2761,he,PERSON,
2833,James Walter,PERSON,{'PERSON': 0.99997862864567}
2849,He,PERSON,
2883,He,PERSON,
2911,Monday,DATE,{'DATE': 0.99902972022538}
2916,James,PERSON,{'PERSON': 0.99975199900932}
2919,London,LOCATION,{'LOCATION': 0.98772737139621}
2924,his,PERSON,
2927,him,PERSON,
2936,Sinclair,PERSON,{'PERSON': 0.96501414583005}
2938,Barclay Square,LOCATION,{'LOCATION': 0.95873319456177}
2945,evening,TIME,{'TIME': 0.53685398086853}
2929,He,PERSON,
2967,Valentine Walter,PERSON,{'PERSON': 0.99925265134806}
2976,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.850733896127}
2980,Sinclair,PERSON,{'PERSON': 0.99257319295654}
2985,London,LOCATION,{'LOCATION': 0.99714889555881}
2989,James,PERSON,{'PERSON': 0.99248400854446}
2963,his,PERSON,
2973,his,PERSON,
2982,his,PERSON,
3019,Mr. Sidney Johnson,PERSON,
3023,He,PERSON,
3036,He,PERSON,
3045,he,PERSON,
3060,He,PERSON,
3064,his,PERSON,
3094,Monday,DATE,{'DATE': 0.99489726248112}
3095,evening,TIME,{'TIME': 0.92731435516047}
3074,his,PERSON,
3084,his,PERSON,
3087,he,PERSON,
3101,his,PERSON,
3120,Cadogan West,PERSON,{'PERSON': 0.56410010827884}
3125,He,PERSON,
3139,He,PERSON,
3162,him,PERSON,
3167,Sidney Johnson,PERSON,{'PERSON': 0.998770686709}
3164,He,PERSON,
3173,His,PERSON,
3176,him,PERSON,
3207,Mr. Sidney Johnson,PERSON,
3241,Cadogan West,PERSON,{'PERSON': 0.49055409833929}
3257,Sherlock,PERSON,{'PERSON': 0.88477853340355}
3274,he,PERSON,
3289,He,PERSON,
3313,London,LOCATION,{'LOCATION': 0.99540017259923}
3339,Young West,PERSON,{'PERSON': 0.8819229071178}
3363,He,PERSON,
3375,He,PERSON,
3389,London,LOCATION,{'LOCATION': 0.99673908755767}
3384,He,PERSON,
3418,London,LOCATION,{'LOCATION': 0.99952546303183}
3423,he,PERSON,
3425,his,PERSON,
3443,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.70003498214488}
3438,he,PERSON,
3445,he,PERSON,
3457,Aldgate,LOCATION,{'LOCATION': 0.67063811119356}
3470,London Bridge,LOCATION,{'LOCATION': 0.81217321217746}
3479,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.8005492903843}
3476,his,PERSON,
3493,London Bridge,LOCATION,{'LOCATION': 0.95109570836249}
3490,he,PERSON,
3508,he,PERSON,
3524,he,PERSON,
3526,his,PERSON,
3530,he,PERSON,
3546,his,PERSON,
3584,Sherlock,PERSON,{'PERSON': 0.96651844012394}
3603,Cadogan West,PERSON,{'PERSON': 0.9192089611494}
3612,London,LOCATION,{'LOCATION': 0.99449659911922}
3614,He,PERSON,
3627,his,PERSON,
3634,he,PERSON,
3643,his,PERSON,
3660,Lestrade,PERSON,{'PERSON': 0.89976063438043}
3695,London,LOCATION,{'LOCATION': 0.98661923120601}
3693,he,PERSON,
3702,He,PERSON,
3717,He,PERSON,
3726,his,PERSON,
3737,He,PERSON,
3744,his,PERSON,
3758,his,PERSON,
3773,his,PERSON,
3787,Lestrade,PERSON,{'PERSON': 0.55158778077333}
3801,He,PERSON,
3809,He,PERSON,
3822,He,PERSON,
3832,him,PERSON,
3840,him,PERSON,
3850,his,PERSON,
3870,he,PERSON,
3891,he,PERSON,
3905,Lestrade,PERSON,{'PERSON': 0.67737011966571}
3912,Holmes,PERSON,{'PERSON': 0.98234652412705}
3952,Bruce-Partington,LOCATION,{'LOCATION': 0.96053066546899}
3976,Sherlock,PERSON,{'PERSON': 0.8842458782266}
3983,Mycroft,PERSON,{'PERSON': 0.97484943552587}
3987,his,PERSON,
4046,Holmes,PERSON,{'PERSON': 0.98918691438533}
4049,his,PERSON,
4055,Watson,PERSON,{'PERSON': 0.97155149913179}
4060,Lestrade,PERSON,{'PERSON': 0.61621516854201}
4084,Aldgate Station,LOCATION,{'LOCATION': 0.67602292214824}
4091,Mycroft,PERSON,{'PERSON': 0.96610608069668}
4120,Holmes,PERSON,{'PERSON': 0.95608921946216}
4122,Lestrade,PERSON,{'PERSON': 0.87195405265715}
4141,Aldgate Station,LOCATION,{'LOCATION': 0.47301060633232}
4169,he,PERSON,
4229,midnight,TIME,{'TIME': 0.73384798886927}
4231,Monday,DATE,{'DATE': 0.99906854642553}
4284,this morning,TIME,{'TIME': 0.76414811905705}
4289,Lestrade,PERSON,
4296,Aldgate,LOCATION,{'LOCATION': 0.92975765216116}
4305,Monday,DATE,{'DATE': 0.99933175344435}
4306,night,TIME,{'TIME': 0.9761394418038}
4309,he,PERSON,
4344,He,PERSON,
4361,Mr. Holmes,PERSON,
4376,his,PERSON,
4392,Aldgate,LOCATION,{'LOCATION': 0.77464981242506}
4407,his,PERSON,
4419,his,PERSON,
4454,he,PERSON,
4514,Jove,PERSON,{'PERSON': 0.84406669956402}
4528,Mr. Holmes,PERSON,
4653,Mr. Holmes,PERSON,
4677,Mr. Holmes,PERSON,
4682,Lestrade,PERSON,{'PERSON': 0.86600320340772}
4711,he,PERSON,
4719,his,PERSON,
4728,he,PERSON,
4749,Watson,PERSON,{'PERSON': 0.94187680804853}
4767,Mr. Lestrade,PERSON,
4779,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.94816984429117}
4783,London Bridge,LOCATION,{'LOCATION': 0.95437205364924}
4786,Holmes,PERSON,{'PERSON': 0.99806696526274}
4791,his,PERSON,
4795,he,PERSON,
4832,Baker Street,LOCATION,{'LOCATION': 0.99892685899498}
4849,England,LOCATION,{'LOCATION': 0.99997761276578}
4855,Sherlock,PERSON,{'PERSON': 0.89532779810426}
4863,Watson,PERSON,{'PERSON': 0.96005223371974}
4875,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.93448059894823}
4866,he,PERSON,
4883,Mycroft,PERSON,{'PERSON': 0.98687811683672}
4902,His,PERSON,
4981,Holmes,PERSON,{'PERSON': 0.6111274063251}
4984,morning,TIME,{'TIME': 0.65875929817248}
4986,He,PERSON,
5034,he,PERSON,
5084,his,PERSON,
5089,his,PERSON,
5282,his,PERSON,
5300,Holmes,PERSON,{'PERSON': 0.96220613627123}
5326,Woolwich Station,LOCATION,{'LOCATION': 0.6929870339547}
5308,He,PERSON,
5336,Mycroft,PERSON,{'PERSON': 0.96939139226881}
5330,he,PERSON,
5340,his,PERSON,
5358,he,PERSON,
5365,James Walter,PERSON,{'PERSON': 0.99998439977717}
5419,James,PERSON,{'PERSON': 0.99712558518146}
5425,he,PERSON,
5432,James,PERSON,{'PERSON': 0.99971616279532}
5444,Holmes,PERSON,{'PERSON': 0.93928639597378}
5451,he,PERSON,
5472,Valentine,PERSON,{'PERSON': 0.95863322395175}
5468,his,PERSON,
5526,His,PERSON,
5549,He,PERSON,
5554,he,PERSON,
5568,he,PERSON,
5575,James,PERSON,{'PERSON': 0.99931847380177}
5586,he,PERSON,
5596,his,PERSON,
5599,He,PERSON,
5608,his,PERSON,
5624,he,PERSON,
5654,him,PERSON,
5666,He,PERSON,
5671,his,PERSON,
5686,Cadogan West,PERSON,{'PERSON': 0.85225974861906}
5681,he,PERSON,
5738,Mr. Holmes,PERSON,
5834,Cadogan Wests,ORGANIZATION,{'ORGANIZATION': 0.92618734317199}
5874,her,PERSON,
5904,him,PERSON,
5917,Mr. Holmes,PERSON,
5921,she,PERSON,
5954,Arthur,PERSON,{'PERSON': 0.97605271845006}
5969,He,PERSON,
5973,his,PERSON,
5978,he,PERSON,
5986,his,PERSON,
6000,him,PERSON,
6008,Miss Westbury,LOCATION,{'LOCATION': 0.42787984087693}
6028,he,PERSON,
6039,his,PERSON,
6045,his,PERSON,
6049,He,PERSON,
6077,Miss Westbury,LOCATION,{'LOCATION': 0.65701349583725}
6098,her,PERSON,
6101,She,PERSON,
6110,she,PERSON,
6125,his,PERSON,
6143,He,PERSON,
6152,him,PERSON,
6156,He,PERSON,
6169,his,PERSON,
6190,he,PERSON,
6199,Holmes,PERSON,{'PERSON': 0.96927933218956}
6207,Miss Westbury,LOCATION,{'LOCATION': 0.62980719492014}
6217,him,PERSON,
6251,he,PERSON,
6261,He,PERSON,
6278,he,PERSON,
6309,He,PERSON,
6339,he,PERSON,
6358,last evening,TIME,{'TIME': 0.87583630626528}
6396,he,PERSON,
6411,He,PERSON,
6423,he,PERSON,
6456,Mr. Holmes,PERSON,
6466,his,PERSON,
6474,him,PERSON,
6477,Holmes,PERSON,{'PERSON': 0.99615272144108}
6479,his,PERSON,
6486,Watson,PERSON,{'PERSON': 0.96650083341224}
6490,he,PERSON,
6531,he,PERSON,
6540,His,PERSON,
6550,He,PERSON,
6559,his,PERSON,
6563,he,PERSON,
6568,He,PERSON,
6580,her,PERSON,
6581,his,PERSON,
6595,Holmes,PERSON,{'PERSON': 0.93212635048895}
6608,he,PERSON,
6645,Mr. Sidney Johnson,PERSON,
6672,He,PERSON,
6685,his,PERSON,
6690,his,PERSON,
6699,he,PERSON,
6709,Mr. Holmes,PERSON,
6732,his,PERSON,
6746,Cadogan West,PERSON,{'PERSON': 0.39369960240946}
6763,Monday,DATE,{'DATE': 0.99954437567182}
6764,evening,TIME,{'TIME': 0.98773350693525}
6809,his,PERSON,
6832,him,PERSON,
6848,Monday,DATE,{'DATE': 0.99581234067586}
6907,he,PERSON,
6917,He,PERSON,
6928,He,PERSON,
6946,Cadogan West,PERSON,{'PERSON': 0.92037838383464}
6951,his,PERSON,
6959,he,PERSON,
6966,he,PERSON,
6980,he,PERSON,
7007,James Walter,PERSON,{'PERSON': 0.99998148604172}
7034,James,PERSON,{'PERSON': 0.99764638944326}
7041,his,PERSON,
7050,he,PERSON,
7064,he,PERSON,
7088,London,LOCATION,{'LOCATION': 0.98573393485086}
7086,him,PERSON,
7092,He,PERSON,
7116,he,PERSON,
7133,his,PERSON,
7198,James,PERSON,{'PERSON': 0.98712656475745}
7204,West,LOCATION,{'LOCATION': 0.47600732030136}
7231,Mr. Holmes,PERSON,
7263,he,PERSON,
7272,he,PERSON,
7284,his,PERSON,
7296,he,PERSON,
7361,Bruce-Partington,LOCATION,{'LOCATION': 0.70118648094884}
7494,He,PERSON,
7528,his,PERSON,
7557,He,PERSON,
7562,his,PERSON,
7578,he,PERSON,
7590,he,PERSON,
7642,Watson,PERSON,{'PERSON': 0.97549465186751}
7649,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.9102147330322}
7674,London,LOCATION,{'LOCATION': 0.99889392874213}
7689,Woolwich Station,ORGANIZATION,{'ORGANIZATION': 0.71278875755359}
7707,Cadogan,PERSON,{'PERSON': 0.81928836369792}
7719,Monday,DATE,{'DATE': 0.98582336990325}
7720,night,TIME,{'TIME': 0.96116866048054}
7727,London,LOCATION,{'LOCATION': 0.99756416256088}
7732,London Bridge,LOCATION,{'LOCATION': 0.94008986918821}
7705,he,PERSON,
7711,he,PERSON,
7724,he,PERSON,
7735,He,PERSON,
7755,his,PERSON,
7764,he,PERSON,
7766,he,PERSON,
7771,his,PERSON,
7779,him,PERSON,
7801,West,LOCATION,{'LOCATION': 0.75228750676592}
7805,he,PERSON,
7818,Watson,PERSON,{'PERSON': 0.93867624244269}
7822,Holmes,PERSON,{'PERSON': 0.96772120316702}
7885,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.99176695825454}
7893,Cadogan West,PERSON,{'PERSON': 0.54833270009692}
7919,he,PERSON,
7940,him,PERSON,
7951,his,PERSON,
7958,his,PERSON,
7961,his,PERSON,
7973,he,PERSON,
7982,he,PERSON,
8004,He,PERSON,
8012,his,PERSON,
8019,his,PERSON,
8022,He,PERSON,
8058,he,PERSON,
8104,Cadogan West,PERSON,{'PERSON': 0.64408103107249}
8119,he,PERSON,
8139,West,PERSON,{'PERSON': 0.35836349035233}
8157,West,LOCATION,{'LOCATION': 0.93088332207416}
8162,London,LOCATION,{'LOCATION': 0.99661592422203}
8165,him,PERSON,
8168,his,PERSON,
8174,he,PERSON,
8190,he,PERSON,
8192,his,PERSON,
8205,her,PERSON,
8226,West,LOCATION,{'LOCATION': 0.52089120902738}
8242,Metropolitan,ORGANIZATION,{'ORGANIZATION': 0.46816718953001}
8234,his,PERSON,
8257,Mycroft,PERSON,{'PERSON': 0.94088858277376}
8290,Baker Street,LOCATION,{'LOCATION': 0.99805046393623}
8301,Holmes,PERSON,{'PERSON': 0.95111577669814}
8334,Adolph Mayer,PERSON,{'PERSON': 0.99046833767405}
8339,Great George Street,LOCATION,{'LOCATION': 0.89469450738404}
8343,Westminster,LOCATION,{'LOCATION': 0.48269102130709}
8345,Louis La Rothiere,PERSON,{'PERSON': 0.95147146461001}
8353,Notting,LOCATION,{'LOCATION': 0.72830599398986}
8354,Hill,PERSON,{'LOCATION': 0.72912076953543}
8357,Hugo Oberstein,PERSON,{'PERSON': 0.97876590149171}
8361,Caulfield Gardens,ORGANIZATION,{'ORGANIZATION': 0.81828377963928}
8364,Kensington,LOCATION,{'LOCATION': 0.83337409721308}
8375,Monday,DATE,{'DATE': 0.99890918333065}
8394,Cabinet,ORGANIZATION,{'ORGANIZATION': 0.93656915395142}
8430,Mycroft,PERSON,{'PERSON': 0.92199208697732}
8439,Holmes,PERSON,{'PERSON': 0.9735399698303}
8472,London,LOCATION,{'LOCATION': 0.99533202524596}
8464,He,PERSON,
8468,his,PERSON,
8486,he,PERSON,
8508,Watson,PERSON,{'PERSON': 0.95115415857797}
8527,He,PERSON,
8616,his,PERSON,
8628,he,PERSON,
8635,his,PERSON,
8651,November,DATE,{'DATE': 0.98580615891617}
8660,his,PERSON,
8682,Goldini,LOCATION,{'LOCATION': 0.58937067647485}
8686,Gloucester Road,LOCATION,{'LOCATION': 0.99668776170874}
8689,Kensington,LOCATION,{'LOCATION': 0.70986179400711}
8717,S.H,PERSON,{'PERSON': 0.51703738685325}
8771,Italian,MISC,{'MISC': 0.99999390830075}
8859,Watson,PERSON,{'PERSON': 0.95171838034543}
8901,he,PERSON,
8957,Cadogan West,PERSON,{'PERSON': 0.91155383814613}
8968,he,PERSON,
8997,Underground,MISC,{'MISC': 0.82460101842717}
9007,West End,MISC,{'MISC': 0.66221860997327}
9112,London,LOCATION,{'LOCATION': 0.99329870110661}
9124,Underground,MISC,{'MISC': 0.79047106862837}
9160,Mr. Hugo Oberstein,PERSON,
9166,Caulfield Gardens,ORGANIZATION,{'ORGANIZATION': 0.67697874232505}
9179,Gloucester Road Station,LOCATION,{'LOCATION': 0.99649193456161}
9209,Caulfield Gardens,LOCATION,{'LOCATION': 0.87480630536006}
9253,Holmes,PERSON,{'PERSON': 0.97634584350741}
9268,Watson,PERSON,{'PERSON': 0.91838403777022}
9286,Caulfield Gardens,LOCATION,{'LOCATION': 0.85017394965498}
9323,Oberstein,PERSON,{'PERSON': 0.9982235513148}
9338,his,PERSON,
9347,Oberstein,PERSON,{'PERSON': 0.97694728280811}
9356,his,PERSON,
9368,he,PERSON,
9390,him,PERSON,
9451,Holmes,PERSON,{'PERSON': 0.93155795719223}
9486,Mycroft,PERSON,{'PERSON': 0.90814750910854}
9495,Cabinet,ORGANIZATION,{'ORGANIZATION': 0.80351668037489}
9526,Holmes,PERSON,{'PERSON': 0.9737039953825}
9535,He,PERSON,
9558,he,PERSON,
9568,his,PERSON,
9584,he,PERSON,
9586,his,PERSON,
9614,he,PERSON,
9640,Caulfield Gardens,LOCATION,{'LOCATION': 0.94687939633266}
9665,Victorian,MISC,{'MISC': 0.98523738130632}
9669,West End of London,LOCATION,{'LOCATION': 0.71143464152263}
9701,night,TIME,{'TIME': 0.67746647635846}
9716,Holmes,PERSON,{'PERSON': 0.99308683614407}
9719,his,PERSON,
9738,he,PERSON,
9779,Watson,PERSON,{'PERSON': 0.92387848924803}
9828,Holmes,PERSON,{'PERSON': 0.99469611736302}
9839,him,PERSON,
9867,Holmes,PERSON,{'PERSON': 0.89910416015152}
9878,His,PERSON,
9895,Watson,PERSON,{'PERSON': 0.94254695112383}
9904,He,PERSON,
9911,he,PERSON,
9938,Holmes,PERSON,{'PERSON': 0.99075672651677}
9940,his,PERSON,
9980,Halloa,PERSON,{'PERSON': 0.51677076687839}
9982,Watson,PERSON,{'PERSON': 0.97389100497041}
10001,He,PERSON,
10097,Holmes,PERSON,{'PERSON': 0.95949353487486}
10112,he,PERSON,
10122,Watson,PERSON,{'PERSON': 0.99736418298394}
10297,Holmes,PERSON,{'PERSON': 0.98830998567315}
10319,his,PERSON,
10329,he,PERSON,
10335,he,PERSON,
10344,his,PERSON,
10349,he,PERSON,
