docTokenBegin,text,ner,nerConfidences
6119,Ferguson,PERSON,{'PERSON': 0.99301471733802}
6138,he,PERSON,
6278,him,PERSON,
6552,German,MISC,{'MISC': 0.99994602761007}
6575,he,PERSON,
6594,he,PERSON,
6660,His,PERSON,
6672,his,PERSON,
6683,he,PERSON,
6695,He,PERSON,
6794,He,PERSON,
7198,her,PERSON,
7203,she,PERSON,
7208,her,PERSON,
7232,she,PERSON,
7280,her,PERSON,
7291,her,PERSON,
7352,her,PERSON,
7358,her,PERSON,
7364,she,PERSON,
7396,she,PERSON,
7438,Colonel Lysander Stark,PERSON,
7416,she,PERSON,
7530,she,PERSON,
7547,her,PERSON,
7559,he,PERSON,
7566,his,PERSON,
7569,her,PERSON,
7572,she,PERSON,
7574,her,PERSON,
7577,him,PERSON,
7582,him,PERSON,
7589,Fritz,PERSON,{'PERSON': 0.83373546176437}
7595,English,MISC,{'MISC': 0.99992707978724}
7592,she,PERSON,
7614,He,PERSON,
7621,he,PERSON,
7633,Elise,PERSON,{'PERSON': 0.97530760753389}
7636,he,PERSON,
7644,her,PERSON,
7655,He,PERSON,
7669,He,PERSON,
7671,her,PERSON,
7687,his,PERSON,
7708,his,PERSON,
8114,Colonel Lysander Stark,PERSON,
8107,him,PERSON,
8109,he,PERSON,
8123,him,PERSON,
8126,he,PERSON,
8139,he,PERSON,
8261,Sherlock Holmes,PERSON,{'PERSON': 0.99754497918176}
8276,he,PERSON,
8278,his,PERSON,
8293,he,PERSON,
8320,Mr. Jeremiah Hayling,PERSON,
8334,his,PERSON,
8372,his,PERSON,
8428,his,PERSON,
8470,Scotland Yard,LOCATION,{'LOCATION': 0.90589725989671}
8508,Sherlock Holmes,PERSON,{'PERSON': 0.99515078383504}
8516,Bradstreet,PERSON,
8519,Scotland Yard,LOCATION,{'LOCATION': 0.5765188027591}
8531,Bradstreet,PERSON,
8548,his,PERSON,
8566,he,PERSON,
8730,Bradstreet,PERSON,{'PERSON': 0.4678657740206}
