docTokenBegin,text,ner,nerConfidences
2657,Tavernier,PERSON,{'PERSON': 0.7022317066081}
2660,French,MISC,{'MISC': 0.99995359062176}
2675,Straubenzee,PERSON,{'PERSON': 0.87440227770053}
2666,He,PERSON,
2784,Holmes,PERSON,{'PERSON': 0.97808920353106}
2807,Holmes,PERSON,{'PERSON': 0.99563107487377}
2809,his,PERSON,
2836,he,PERSON,
2896,Holmes,PERSON,{'PERSON': 0.95647730294721}
2961,Mr. Holmes,PERSON,
3034,Baron Dowson,PERSON,{'PERSON': 0.5396755252417}
3040,he,PERSON,
3078,Holmes,PERSON,{'PERSON': 0.99522069950111}
3080,his,PERSON,
3167,his,PERSON,
3218,Algeria,LOCATION,{'LOCATION': 0.99913103371686}
3274,his,PERSON,
3278,his,PERSON,
3284,his,PERSON,
3315,Sylvius,PERSON,{'PERSON': 0.82930842396752}
3319,his,PERSON,
3333,he,PERSON,
3444,his,PERSON,
3498,Holmes,PERSON,{'PERSON': 0.98717872029661}
3503,he,PERSON,
3506,him,PERSON,
3554,Holmes,PERSON,{'PERSON': 0.98463246760314}
3556,his,PERSON,
3611,Sylvius,PERSON,{'PERSON': 0.86807292361494}
3614,his,PERSON,
3629,he,PERSON,
3631,Holmes,PERSON,{'PERSON': 0.96023050431974}
3634,him,PERSON,
3644,his,PERSON,
3649,he,PERSON,
3718,Holmes,PERSON,{'PERSON': 0.9662606401362}
3754,Mrs. Harold,PERSON,
3761,Blymer,MISC,{'MISC': 0.81483368168088}
3785,Miss Minnie Warrender,PERSON,
3818,Riviera,LOCATION,{'LOCATION': 0.99194724892731}
3820,"February 13, 1892",DATE,{'DATE': 0.99421141905308}
3836,Credit Lyonnais,ORGANIZATION,{'ORGANIZATION': 0.9837241742777}
3973,Whitehall,ORGANIZATION,{'ORGANIZATION': 0.97299859834047}
3995,Ikey Sanders,PERSON,{'PERSON': 0.99542915794084}
4007,Ikey,PERSON,{'PERSON': 0.46009107820166}
4028,His,PERSON,
4042,He,PERSON,
4066,Holmes,PERSON,{'PERSON': 0.99085038767073}
4134,Sam Merton,PERSON,{'PERSON': 0.99855288427245}
4175,Sam,PERSON,{'PERSON': 0.96954327154194}
4261,Billy,PERSON,{'PERSON': 0.9942078220905}
4286,Sam,PERSON,{'PERSON': 0.99964732894184}
4294,his,PERSON,
4300,Billy,PERSON,{'PERSON': 0.94867944324784}
4316,him,PERSON,
4324,he,PERSON,
4336,Billy,PERSON,{'PERSON': 0.99041303592508}
4343,him,PERSON,
4350,Count Sylvius,PERSON,{'PERSON': 0.91115904353801}
4348,him,PERSON,
4353,him,PERSON,
4354,he,PERSON,
4374,Billy,PERSON,{'PERSON': 0.99020438050825}
4380,Watson,PERSON,{'PERSON': 0.99835830648121}
4389,him,PERSON,
4420,his,PERSON,
4424,his,PERSON,
4428,his,PERSON,
4431,Holmes,PERSON,{'PERSON': 0.90516607301445}
4440,his,PERSON,
4454,Holmes,PERSON,{'PERSON': 0.91621297075735}
4531,Holmes,PERSON,{'PERSON': 0.95383137971725}
4539,he,PERSON,
4559,he,PERSON,
4621,Mr. Merton,PERSON,
4664,him,PERSON,
4670,Holmes,PERSON,{'PERSON': 0.95590466601769}
4681,he,PERSON,
4689,he,PERSON,
4698,He,PERSON,
4701,his,PERSON,
4728,His,PERSON,
4744,Holmes,PERSON,{'PERSON': 0.96172142165307}
4738,his,PERSON,
4758,Mr. Merton,PERSON,
4774,his,PERSON,
4777,his,PERSON,
