docTokenBegin,text,ner,nerConfidences
2335,German,MISC,{'MISC': 0.99999268037478}
2351,his,PERSON,
2426,he,PERSON,
2432,he,PERSON,
2450,he,PERSON,
2457,he,PERSON,
2511,he,PERSON,
2521,he,PERSON,
2541,his,PERSON,
2587,Duke,ORGANIZATION,{'ORGANIZATION': 0.52767639380439}
2596,Duke,PERSON,{'PERSON': 0.68378319209824}
2605,he,PERSON,
2625,France,LOCATION,{'LOCATION': 0.99666966384416}
2621,he,PERSON,
2655,he,PERSON,
2658,his,PERSON,
2690,he,PERSON,
2712,his,PERSON,
2726,His,PERSON,
2737,his,PERSON,
2746,him,PERSON,
2752,his,PERSON,
2767,His,PERSON,
2776,He,PERSON,
2795,he,PERSON,
2803,his,PERSON,
2827,he,PERSON,
2866,Mr. James Wilder,PERSON,
2870,his,PERSON,
2877,he,PERSON,
2903,Duke,ORGANIZATION,{'ORGANIZATION': 0.61643399192878}
2915,he,PERSON,
2923,he,PERSON,
2928,him,PERSON,
2933,Mr. Holmes,PERSON,
2975,Mr. Huxtable,PERSON,
2999,Liverpool,LOCATION,{'LOCATION': 0.97956774565065}
3040,Watson,PERSON,{'PERSON': 0.98753274993801}
3069,Huxtable,PERSON,{'PERSON': 0.99965453607509}
3100,his,PERSON,
3122,he,PERSON,
3126,Duke,ORGANIZATION,{'ORGANIZATION': 0.53691621671348}
3128,Mr. Wilder,PERSON,
3169,his,PERSON,
3172,He,PERSON,
3200,His,PERSON,
3228,his,PERSON,
3233,his,PERSON,
3257,Huxtable,PERSON,{'PERSON': 0.99883603238982}
3274,Wilder,PERSON,{'PERSON': 0.91832480416902}
3262,him,PERSON,
3280,He,PERSON,
3301,he,PERSON,
3320,this morning,TIME,{'TIME': 0.55883540948966}
3324,Huxtable,PERSON,{'PERSON': 0.99839915841511}
3334,London,LOCATION,{'LOCATION': 0.98990367694341}
3344,Mr. Sherlock Holmes,PERSON,
3361,Huxtable,PERSON,{'PERSON': 0.99982620337781}
3355,His,PERSON,
3373,him,PERSON,
3388,His,PERSON,
3406,Mr. Wilder,PERSON,
3417,Huxtable,PERSON,{'PERSON': 0.99986514424664}
3420,his,PERSON,
3431,He,PERSON,
3441,his,PERSON,
3462,Mr. Sherlock Holmes,PERSON,
3468,London,LOCATION,{'LOCATION': 0.99895144037534}
3486,Holmes,PERSON,{'PERSON': 0.99051132442399}
3489,his,PERSON,
3579,Duke,ORGANIZATION,{'ORGANIZATION': 0.76152934099308}
3565,he,PERSON,
3594,Mr. Wilder,PERSON,
3598,Huxtable,PERSON,{'PERSON': 0.99976224118884}
3612,Mr. Holmes,PERSON,
3634,his,PERSON,
3644,Mr. Holmes,PERSON,
3660,Holdernesse Hall,LOCATION,{'LOCATION': 0.96388688164906}
3701,Mr. Holmes,PERSON,
3707,Mr. Wilder,PERSON,
3741,Holmes,PERSON,{'PERSON': 0.98224667463415}
3833,he,PERSON,
3916,he,PERSON,
3939,him,PERSON,
3942,him,PERSON,
3975,his,PERSON,
3986,His,PERSON,
4000,he,PERSON,
4080,Holmes,PERSON,{'PERSON': 0.97233285965574}
4090,Duke,ORGANIZATION,{'ORGANIZATION': 0.39526226569502}
4107,France,LOCATION,{'LOCATION': 0.89422478095424}
4120,Duchess,MISC,{'MISC': 0.41002649608342}
