docTokenBegin,text,ner,nerConfidences
6045,Waterloo,LOCATION,{'LOCATION': 0.99823390571174}
6075,Surrey,LOCATION,{'LOCATION': 0.75738476532681}
6140,spring,DATE,{'DATE': 0.90637905282949}
6161,his,PERSON,
6165,his,PERSON,
6170,his,PERSON,
6174,his,PERSON,
6178,his,PERSON,
6191,he,PERSON,
6212,he,PERSON,
6257,Moran,PERSON,{'PERSON': 0.93252319603426}
6261,he,PERSON,
6274,Grimesby Roylott,PERSON,{'PERSON': 0.99798069344784}
6293,Holmes,PERSON,{'PERSON': 0.95786864082096}
6380,Miss Stoner,PERSON,
6385,Holmes,PERSON,{'PERSON': 0.97998017246611}
6388,his,PERSON,
6433,Holmes,PERSON,{'PERSON': 0.99760963069329}
6462,his,PERSON,
6469,Miss Stoner,PERSON,
6501,her,PERSON,
6515,she,PERSON,
6532,Roylott,PERSON,{'PERSON': 0.99949511070598}
6543,he,PERSON,
6566,Holmes,PERSON,{'PERSON': 0.95765271591761}
6573,he,PERSON,
6580,Miss Stoner,PERSON,
6588,she,PERSON,
6596,she,PERSON,
6600,he,PERSON,
6615,He,PERSON,
6628,him,PERSON,
6632,he,PERSON,
6635,he,PERSON,
6640,He,PERSON,
6646,he,PERSON,
6658,his,PERSON,
6667,him,PERSON,
6687,Harrow,LOCATION,{'LOCATION': 0.52741111756566}
6673,he,PERSON,
6859,Holmes,PERSON,{'PERSON': 0.99444597953898}
6917,Roylott,PERSON,{'PERSON': 0.99755911137538}
7078,Miss Stoner,PERSON,
7084,Holmes,PERSON,{'PERSON': 0.97899481067017}
7127,his,PERSON,
7129,he,PERSON,
7153,he,PERSON,
7156,his,PERSON,
7213,Holmes,PERSON,{'PERSON': 0.98756326924432}
7233,Miss Stoner,PERSON,
7242,her,PERSON,
7247,her,PERSON,
7333,Wilton,LOCATION,{'LOCATION': 0.33013691013015}
7374,Holmes,PERSON,{'PERSON': 0.97663716147249}
7388,his,PERSON,
7416,he,PERSON,
7495,her,PERSON,
7545,He,PERSON,
7550,his,PERSON,
7553,his,PERSON,
7556,his,PERSON,
7574,he,PERSON,
7591,he,PERSON,
7608,his,PERSON,
7617,he,PERSON,
7624,his,PERSON,
7643,he,PERSON,
7710,Holmes,PERSON,{'PERSON': 0.91589379093776}
7755,he,PERSON,
7791,Holmes,PERSON,{'PERSON': 0.9608921201683}
7836,Miss Stoner,PERSON,{'PERSON': 0.55523399886378}
7852,Grimesby Roylott,PERSON,{'PERSON': 0.99969344450273}
7861,his,PERSON,
