docTokenBegin,text,ner,nerConfidences
3348,Sherlock Holmes,PERSON,{'PERSON': 0.99904239043289}
3354,his,PERSON,
3432,Stanley Hopkins,PERSON,{'PERSON': 0.62342741629686}
3366,He,PERSON,
3370,his,PERSON,
3428,he,PERSON,
3448,he,PERSON,
3488,She,PERSON,
3507,She,PERSON,
3526,she,PERSON,
3543,her,PERSON,
3564,her,PERSON,
3567,Holmes,PERSON,{'PERSON': 0.98779571908566}
3573,Hopkins,LOCATION,{'LOCATION': 0.4797454916772}
3594,he,PERSON,
3655,her,PERSON,
3809,Watson,PERSON,{'PERSON': 0.93587872439409}
3831,her,PERSON,
3898,Holmes,PERSON,{'PERSON': 0.99771391883557}
3903,his,PERSON,
3912,he,PERSON,
4002,George,PERSON,{'PERSON': 0.90366171029623}
4010,Hopkins,PERSON,{'PERSON': 0.72108827024828}
4047,London,LOCATION,{'LOCATION': 0.9588395275803}
4074,Mr. Holmes,PERSON,
4180,Mr. Holmes,PERSON,
4188,Charing Cross,ORGANIZATION,{'ORGANIZATION': 0.9480871989052}
4191,Chatham,LOCATION,{'LOCATION': 0.98364564063941}
4196,morning,TIME,{'TIME': 0.80047467662434}
4319,winter,DATE,{'DATE': 0.64050339578539}
4349,Andaman Islander,LOCATION,{'LOCATION': 0.49965700876611}
4374,Chatham,LOCATION,{'LOCATION': 0.99818717389162}
4409,Yoxley Old Place,LOCATION,{'LOCATION': 0.92338459677316}
4425,Wilson,PERSON,{'PERSON': 0.99180155962884}
4509,Chatham,LOCATION,{'LOCATION': 0.99456259349124}
4534,Mr. Holmes,PERSON,
4612,Holmes,PERSON,{'PERSON': 0.97780921290013}
4626,her,PERSON,
4631,she,PERSON,
4639,she,PERSON,
4667,she,PERSON,
4683,Holmes,PERSON,{'PERSON': 0.97356826507462}
4691,she,PERSON,
4722,Mr. Holmes,PERSON,
4784,her,PERSON,
4788,she,PERSON,
4812,She,PERSON,
4827,she,PERSON,
4837,she,PERSON,
4864,Mrs. Marker,PERSON,
4887,she,PERSON,
4908,she,PERSON,
4911,She,PERSON,
4936,her,PERSON,
4974,Watson,PERSON,{'PERSON': 0.79115608905031}
4985,Hopkins,PERSON,{'PERSON': 0.97881829877886}
4991,he,PERSON,
5031,Mr. Holmes,PERSON,
5099,Mrs. Marker,PERSON,
5185,his,PERSON,
5207,Chubb,ORGANIZATION,{'ORGANIZATION': 0.98546524272322}
5216,Mrs. Marker,PERSON,
5258,Willoughby Smith,PERSON,{'PERSON': 0.99907324107961}
5253,she,PERSON,
5265,her,PERSON,
5271,she,PERSON,
5279,He,PERSON,
5281,her,PERSON,
5284,she,PERSON,
5301,him,PERSON,
5306,him,PERSON,
5309,his,PERSON,
5319,He,PERSON,
5322,she,PERSON,
5333,she,PERSON,
5338,Susan,PERSON,{'PERSON': 0.93000457399099}
5360,Susan,PERSON,{'PERSON': 0.99952332567291}
5416,she,PERSON,
5461,Halloa,PERSON,{'PERSON': 0.47856668320619}
5463,Hopkins,PERSON,{'PERSON': 0.91318323953539}
5694,His,PERSON,
5711,his,PERSON,
5745,Holmes,PERSON,{'PERSON': 0.96482215628933}
5739,he,PERSON,
5742,his,PERSON,
5761,Mr. Holmes,PERSON,
5772,English,MISC,{'MISC': 0.99999564299395}
5766,he,PERSON,
5803,Ionides,PERSON,{'PERSON': 0.979828692098}
5805,Alexandria,LOCATION,{'LOCATION': 0.99192445508743}
5807,He,PERSON,
5863,Holmes,PERSON,{'PERSON': 0.98606419787425}
5930,he,PERSON,
5944,Mr. Holmes,PERSON,
6052,Holmes,PERSON,{'PERSON': 0.99220409811727}
6073,he,PERSON,
6093,Alexandrian,MISC,{'MISC': 0.99773490920053}
6084,he,PERSON,
6140,Coptic,MISC,{'MISC': 0.99992609151137}
6143,Syria,LOCATION,{'LOCATION': 0.99922828595762}
6145,Egypt,LOCATION,{'LOCATION': 0.99830898459997}
6191,Mr. Holmes,PERSON,
6208,Holmes,PERSON,{'PERSON': 0.98665589165181}
6219,he,PERSON,
6228,his,PERSON,
6240,he,PERSON,
6256,Coram,PERSON,{'PERSON': 0.77266793842859}
6295,his,PERSON,
6305,she,PERSON,
6312,his,PERSON,
6316,Susan,PERSON,{'PERSON': 0.98695971561809}
6324,he,PERSON,
6351,she,PERSON,
6518,his,PERSON,
6562,he,PERSON,
6581,Willoughby Smith,PERSON,{'PERSON': 0.99979763412266}
6585,his,PERSON,
6588,his,PERSON,
6593,Holmes,PERSON,{'PERSON': 0.95452314859738}
6604,he,PERSON,
6629,Coram,PERSON,{'PERSON': 0.93982910458289}
6632,he,PERSON,
6687,Holmes,PERSON,{'PERSON': 0.98434536530599}
6701,he,PERSON,
6720,he,PERSON,
6770,Coram,PERSON,{'PERSON': 0.82823111886038}
6806,Holmes,PERSON,{'PERSON': 0.98689445865362}
6851,he,PERSON,
6873,Holmes,PERSON,{'PERSON': 0.95425214736116}
6937,Mrs. Marker,PERSON,
6949,her,PERSON,
6958,Holmes,PERSON,{'PERSON': 0.98772588435879}
6962,he,PERSON,
6974,he,PERSON,
6989,he,PERSON,
6992,he,PERSON,
7004,her,PERSON,
7007,he,PERSON,
7010,her,PERSON,
7017,Mr. Holmes,PERSON,
7028,He,PERSON,
7063,London,LOCATION,{'LOCATION': 0.97434407846279}
7068,Mr. Smith,PERSON,
7071,he,PERSON,
7085,His,PERSON,
7110,Holmes,PERSON,{'PERSON': 0.96593797724793}
7146,he,PERSON,
7155,him,PERSON,
7166,this morning,TIME,{'TIME': 0.9237646378264}
7162,he,PERSON,
7173,his,PERSON,
7181,him,PERSON,
7206,this morning,TIME,{'TIME': 0.60258698850879}
7200,he,PERSON,
7217,him,PERSON,
7224,he,PERSON,
7233,his,PERSON,
7252,Mr. Smith,PERSON,
7287,his,PERSON,
7301,Stanley Hopkins,PERSON,{'PERSON': 0.94908133487145}
7327,Chatham Road,LOCATION,{'LOCATION': 0.89127892155533}
7339,his,PERSON,
7346,him,PERSON,
7352,him,PERSON,
7370,Hopkins,PERSON,{'PERSON': 0.95053092854729}
7388,Holmes,PERSON,{'PERSON': 0.95838254340056}
7372,he,PERSON,
7415,Susan,PERSON,{'PERSON': 0.99929691263276}
7430,Mr. Smith,PERSON,
7410,He,PERSON,
7428,she,PERSON,
7443,he,PERSON,
7471,Holmes,PERSON,{'PERSON': 0.99138762721918}
7480,he,PERSON,
7484,his,PERSON,
7488,he,PERSON,
7491,his,PERSON,
7496,his,PERSON,
7507,he,PERSON,
7531,his,PERSON,
7536,his,PERSON,
7547,his,PERSON,
7551,him,PERSON,
7553,He,PERSON,
7562,he,PERSON,
7564,his,PERSON,
7568,his,PERSON,
7579,his,PERSON,
7582,He,PERSON,
7601,Mr. Holmes,PERSON,
7612,He,PERSON,
7625,him,PERSON,
7630,Holmes,PERSON,{'PERSON': 0.99649635426226}
7633,his,PERSON,
7676,Holmes,PERSON,{'PERSON': 0.98573840090113}
7682,his,PERSON,
7706,he,PERSON,
7715,Stanley Hopkins,PERSON,{'PERSON': 0.96517684436357}
7768,Mr. Sherlock Holmes,PERSON,
7807,Coram,PERSON,{'PERSON': 0.73646729206439}
7885,She,PERSON,
7902,She,PERSON,
7907,her,PERSON,
7947,she,PERSON,
7973,his,PERSON,
7986,he,PERSON,
8013,her,PERSON,
8028,she,PERSON,
8037,him,PERSON,
8082,she,PERSON,
8085,she,PERSON,
8098,her,PERSON,
8099,she,PERSON,
8102,her,PERSON,
8110,she,PERSON,
8116,she,PERSON,
8123,She,PERSON,
8130,she,PERSON,
8137,she,PERSON,
8158,she,PERSON,
8161,she,PERSON,
8169,her,PERSON,
8175,her,PERSON,
8179,she,PERSON,
8183,She,PERSON,
8189,She,PERSON,
8194,she,PERSON,
8197,She,PERSON,
8202,She,PERSON,
8206,She,PERSON,
8235,Holmes,LOCATION,{'LOCATION': 0.436571320753}
8229,his,PERSON,
8243,his,PERSON,
8253,he,PERSON,
8255,his,PERSON,
8268,Mr. Holmes,PERSON,
8273,he,PERSON,
8312,Coram,PERSON,{'PERSON': 0.53784792442886}
8356,her,PERSON,
8360,her,PERSON,
8364,her,PERSON,
8379,He,PERSON,
8383,his,PERSON,
8386,his,PERSON,
8398,he,PERSON,
8409,her,PERSON,
8415,she,PERSON,
8426,Holmes,PERSON,{'PERSON': 0.98355791972424}
8420,She,PERSON,
8429,he,PERSON,
8449,his,PERSON,
8457,his,PERSON,
8462,he,PERSON,
8466,his,PERSON,
8477,Holmes,PERSON,{'PERSON': 0.96613127817777}
8500,she,PERSON,
8519,She,PERSON,
8537,her,PERSON,
8571,Holmes,PERSON,{'PERSON': 0.95825340518502}
8542,Her,PERSON,
8556,she,PERSON,
8564,she,PERSON,
8588,her,PERSON,
8602,she,PERSON,
8610,her,PERSON,
8660,Stanley Hopkins,PERSON,{'PERSON': 0.97660800567562}
8664,his,PERSON,
8667,her,PERSON,
8671,her,PERSON,
8673,his,PERSON,
8677,she,PERSON,
8679,him,PERSON,
8699,his,PERSON,
8710,her,PERSON,
8726,she,PERSON,
8806,him,PERSON,
8809,him,PERSON,
8828,Holmes,PERSON,{'PERSON': 0.95197676487421}
8850,She,PERSON,
8867,her,PERSON,
8870,She,PERSON,
8881,she,PERSON,
8894,she,PERSON,
8920,Englishman,MISC,{'MISC': 0.99913154545991}
8916,He,PERSON,
8925,Russian,MISC,{'MISC': 0.99999868967993}
8922,He,PERSON,
8927,His,PERSON,
8949,Anna,PERSON,{'PERSON': 0.99968092250904}
8952,he,PERSON,
8961,She,PERSON,
8970,his,PERSON,
8987,Sergius,PERSON,{'PERSON': 0.98696779473901}
8991,she,PERSON,
9073,He,PERSON,
9093,Russia,LOCATION,{'LOCATION': 0.99972700865637}
9111,Anna,PERSON,{'PERSON': 0.99944193895315}
9132,He,PERSON,
9166,his,PERSON,
9178,his,PERSON,
9182,his,PERSON,
9192,his,PERSON,
9207,Siberia,LOCATION,{'LOCATION': 0.99628608854245}
9227,England,LOCATION,{'LOCATION': 0.99937373435466}
9229,his,PERSON,
9251,he,PERSON,
9287,Anna,PERSON,{'PERSON': 0.99942384817562}
9291,he,PERSON,
9312,his,PERSON,
9317,she,PERSON,
9337,He,PERSON,
9352,He,PERSON,
9367,he,PERSON,
9371,He,PERSON,
9387,him,PERSON,
9407,him,PERSON,
9428,He,PERSON,
9433,he,PERSON,
9451,Alexis,PERSON,{'PERSON': 0.99956975022029}
9457,Siberia,LOCATION,{'LOCATION': 0.99835321276911}
9447,he,PERSON,
9466,he,PERSON,
9492,Alexis,PERSON,{'PERSON': 0.99222711982348}
9536,Anna,PERSON,{'PERSON': 0.99868316114322}
9546,his,PERSON,
9549,She,PERSON,
9554,she,PERSON,
9571,she,PERSON,
9595,Russian,MISC,{'MISC': 0.99957505741299}
9613,England,LOCATION,{'LOCATION': 0.99942530759095}
9622,he,PERSON,
9639,Siberia,LOCATION,{'LOCATION': 0.99820391644702}
9628,he,PERSON,
9645,him,PERSON,
9663,his,PERSON,
9666,he,PERSON,
9674,his,PERSON,
9714,Sergius,PERSON,{'PERSON': 0.99255337772615}
9724,He,PERSON,
9735,he,PERSON,
9743,He,PERSON,
9749,He,PERSON,
9760,he,PERSON,
9833,him,PERSON,
9854,Professor Coram,PERSON,{'PERSON': 0.58928580883817}
9838,He,PERSON,
9849,him,PERSON,
9861,he,PERSON,
9864,his,PERSON,
9875,Holmes,PERSON,{'PERSON': 0.98770483246369}
9884,his,PERSON,
9889,he,PERSON,
9895,his,PERSON,
9898,he,PERSON,
9907,she,PERSON,
9910,she,PERSON,
9912,he,PERSON,
9917,him,PERSON,
9938,her,PERSON,
9948,he,PERSON,
9971,He,PERSON,
9980,him,PERSON,
9983,he,PERSON,
9986,his,PERSON,
10006,Brotherhood,ORGANIZATION,{'ORGANIZATION': 0.78506722337511}
9994,he,PERSON,
10003,him,PERSON,
10032,He,PERSON,
10043,his,PERSON,
10058,he,PERSON,
10062,He,PERSON,
10083,He,PERSON,
10085,his,PERSON,
10088,his,PERSON,
10101,his,PERSON,
10119,night,TIME,{'TIME': 0.52264972264956}
10137,She,PERSON,
10143,her,PERSON,
10168,Alexis,PERSON,{'PERSON': 0.99275581065901}
10158,she,PERSON,
10192,Russian Embassy,ORGANIZATION,{'ORGANIZATION': 0.5786054027774}
10207,her,PERSON,
10211,Holmes,PERSON,{'PERSON': 0.93633472442459}
10213,He,PERSON,
10226,her,PERSON,
10234,she,PERSON,
10294,Holmes,PERSON,{'PERSON': 0.99371951964455}
10374,she,PERSON,
10421,she,PERSON,
10441,she,PERSON,
10460,she,PERSON,
10478,she,PERSON,
10669,Watson,PERSON,{'PERSON': 0.89558080603579}
10682,Coram,ORGANIZATION,{'ORGANIZATION': 0.83196476791537}
10695,he,PERSON,
10757,her,PERSON,
10762,Hopkins,PERSON,{'PERSON': 0.55641917145484}
10768,Charing Cross,ORGANIZATION,{'ORGANIZATION': 0.90223153125186}
10799,Watson,PERSON,{'PERSON': 0.9637473636303}
10809,Russian Embassy,ORGANIZATION,{'ORGANIZATION': 0.46250233416159}
