docTokenBegin,text,ner,nerConfidences
3910,he,PERSON,
4061,Mr. Duncan Ross,PERSON,
4163,Mr. Jabez Wilson,PERSON,
4188,He,PERSON,
4306,Vincent Spaulding,PERSON,{'PERSON': 0.99978247528322}
4310,he,PERSON,
4372,Pope,PERSON,{'PERSON': 0.80000592420573}
4402,Mr. Duncan Ross,PERSON,
4416,He,PERSON,
4427,he,PERSON,
4432,he,PERSON,
4452,he,PERSON,
4487,Mr. Holmes,PERSON,
4492,Saturday,DATE,{'DATE': 0.98678855962401}
4541,Mr. Duncan Ross,PERSON,
4561,he,PERSON,
4591,he,PERSON,
4633,Abbots,MISC,{'MISC': 0.99203798368097}
4637,Armour,PERSON,{'PERSON': 0.43088705483584}
4641,Attica,LOCATION,{'LOCATION': 0.98785863381882}
4706,this morning,TIME,{'TIME': 0.9277725842592}
4758,He,PERSON,
4784,Red-headed League,MISC,{'MISC': 0.9997041427967}
4790,"October 9, 1890",DATE,{'DATE': 0.95233996951524}
4795,Sherlock Holmes,PERSON,{'PERSON': 0.99910283839844}
4857,his,PERSON,
4886,Holmes,PERSON,{'PERSON': 0.96129724760616}
4889,him,PERSON,
4896,he,PERSON,
5022,Red-headed League,MISC,{'MISC': 0.99950893905003}
5011,him,PERSON,
5013,he,PERSON,
5027,He,PERSON,
5030,he,PERSON,
5044,Mr. Duncan Ross,PERSON,
5042,him,PERSON,
5049,He,PERSON,
5057,him,PERSON,
5103,William Morris,PERSON,{'PERSON': 0.99813502867079}
5097,he,PERSON,
5100,his,PERSON,
5106,He,PERSON,
5120,his,PERSON,
5126,He,PERSON,
5138,him,PERSON,
5146,his,PERSON,
5150,He,PERSON,
5160,King Edward Street,LOCATION,
5165,St. Paul,LOCATION,{'LOCATION': 0.8054042518751}
5175,Mr. Holmes,PERSON,
5205,Mr. William Morris,PERSON,
5209,Mr. Duncan Ross,PERSON,
5224,Holmes,PERSON,{'PERSON': 0.95420626106334}
5231,Saxe-Coburg Square,LOCATION,{'LOCATION': 0.86675889561739}
5246,he,PERSON,
5255,He,PERSON,
5277,Mr. Holmes,PERSON,
5334,Holmes,PERSON,{'PERSON': 0.97881908711768}
5387,Mr. Jabez Wilson,PERSON,
5414,Holmes,PERSON,{'PERSON': 0.97272415622508}
5555,Mr. Wilson,PERSON,
5574,he,PERSON,
5590,he,PERSON,
5604,he,PERSON,
5624,him,PERSON,
5629,he,PERSON,
5659,Vincent Spaulding,PERSON,{'PERSON': 0.9942332791735}
5655,he,PERSON,
5673,his,PERSON,
5679,his,PERSON,
5683,he,PERSON,
5697,his,PERSON,
5701,Holmes,PERSON,{'PERSON': 0.98848522567073}
5705,his,PERSON,
5719,he,PERSON,
5727,his,PERSON,
5740,He,PERSON,
5750,him,PERSON,
5752,he,PERSON,
5763,Holmes,PERSON,{'PERSON': 0.98278935040973}
5772,He,PERSON,
5791,him,PERSON,
5832,Mr. Wilson,PERSON,
5860,Saturday,DATE,{'DATE': 0.97175995984004}
5867,Monday,DATE,{'DATE': 0.99647618286421}
5879,Watson,PERSON,{'PERSON': 0.95701846524377}
